title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
Frankie and Johnny,1991,tt0101912,https://m.media-amazon.com/images/M/MV5BMzA4Y2QyODMtNzBiYi00OGYwLTkxZjQtNjZmZGI3ZTc4NTk0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg,3784,MichellePfeiffer AlPacino HectorElizondo KateNelligan NathanLane HarveyMiller,GarryMarshall,Drama Romance Comedy,Paramount
Freddy's Dead: The Final Nightmare,1991,tt0101917,https://m.media-amazon.com/images/M/MV5BOGQ3MTdiYjQtZmU1NC00NmQ5LTg2YTMtYWI0NjA5MzUwZTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11284,RobertEnglund LisaZane ShonGreenblatt LezlieDeane YaphetKotto BreckinMeyer,RachelTalalay,Horror Thriller,NewLineCinema
Fried Green Tomatoes,1991,tt0101921,https://m.media-amazon.com/images/M/MV5BOWQ1ZWE0MTQtMmEwOS00YjA3LTgyZTAtNjY5ODEyZTJjNDI2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,1633,KathyBates JessicaTandy Mary-LouiseParker MaryStuartMasterson CicelyTyson StanShaw,JonAvnet,Drama Comedy,UniversalPictures ActIIIProductions Avnet/KernerProductions ElectricShadowProductions FriedGreenTomatoesProductions
Grand Canyon,1991,tt0101969,https://m.media-amazon.com/images/M/MV5BNzI0ZDBkYTktZGI0Yy00OGFiLWFlMTItNTc1NzI2NjMxMjdhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,13697,DannyGlover KevinKline SteveMartin MaryMcDonnell Mary-LouiseParker AlfreWoodard,LawrenceKasdan,Drama,20thCenturyFox
Guilty by Suspicion,1991,tt0101984,https://m.media-amazon.com/images/M/MV5BM2RlN2UxYTAtMzk1Yi00NDdmLWI4NTAtY2Y5MDZmMDA1ZDRhXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg,22423,RobertDeNiro AnnetteBening GeorgeWendt PatriciaWettig SamWanamaker LukeEdwards,IrwinWinkler,Drama Thriller,WarnerBrosPictures RegencyEnterprises
Hangin' with the Homeboys,1991,tt0101998,https://m.media-amazon.com/images/M/MV5BNGM0MGYxZDgtZGI1Yy00ZWYwLTgwMjQtZDliYzU4MTllMWY3XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_.jpg,74395,DougEDoug MarioJoyner JohnLeguizamo NestorSerrano KimberlyRussell MaryBWard,JosephBVasquez,Comedy Drama,NewLineCinema JunoPix
Hard Promises,1991,tt0102002,https://m.media-amazon.com/images/M/MV5BMWJkNTcwMWItYTNkZC00NzdhLWFjY2YtMzljMDE2NzVhZmM1XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,89292,SissySpacek WilliamPetersen BrianKerwin MareWinningham JeffPerry OliviaBurnette,MartinDavidson,Comedy Romance,VisionInternational HighHorseFilms StoneGroupPictures
The Hard Way,1991,tt0102004,https://m.media-amazon.com/images/M/MV5BMzkyZWRiMTEtNmZhNy00NjI3LWE2ZDktM2UzYjkyNDBiMmE4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,11384,MichaelJFox JamesWoods StephenLang AnnabellaSciorra JohnCapodice LuisGuzmán,JohnBadham,Action Comedy Crime,TheBadham-CohenGroup UniversalPictures
Harley Davidson and the Marlboro Man,1991,tt0102005,https://m.media-amazon.com/images/M/MV5BZmRiNGVjMGYtZDMzOC00ZmU2LTk0YWItZDczMGE3YzZjYTQwXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_.jpg,2453,MickeyRourke DonJohnson ChelseaField DanielBaldwin GiancarloEsposito VanessaWilliams,SimonWincer,Action Thriller,Krisjair Laredo Metro-Goldwyn-Mayer
"He Said, She Said",1991,tt0102011,https://m.media-amazon.com/images/M/MV5BNDljZjg4ZjMtM2I5YS00N2Y4LTlhNWUtODRkZmUzMTkxNWU1XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_.jpg,17956,KevinBacon ElizabethPerkins NathanLane AnthonyLaPaglia SharonStone StanleyAnderson,KenKwapis,Comedy Drama Romance,Paramount
Hear My Song,1991,tt0102014,https://m.media-amazon.com/images/M/MV5BOTZiYjk2OGUtMzU2MS00OGM0LWJhMWMtZmFmNzg1MGZkMGU5XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,54405,NedBeatty AdrianDunbar TaraFitzgerald WilliamHootkins ShirleyAnneField DavidMcCallum,PeterChelsom,Comedy,Miramax Film4Productions
Hearts of Darkness: A Filmmaker's Apocalypse,1991,tt0102015,https://m.media-amazon.com/images/M/MV5BNWQxZTQ4OTItNTdmNS00NGY0LTg5NDAtZjViMjQ2ODg3ZGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,4539,FrancisFordCoppola EleanorCoppola JohnMilius GeorgeLucas SamBottoms AlbertHall,FaxBahr,Documentary,AmericanZoetrope ZaloomMayfieldProductions
Heaven Is a Playground,1991,tt0104402,https://m.media-amazon.com/images/M/MV5BMTUwMDc1Njg2OF5BMl5BanBnXkFtZTcwMzM5MTYyMQ@@._V1_.jpg,76794,NigelMiguel VictorLove BoKimble DBSweeney MichaelWarren RichardJordan,RandallFried,Drama,AuroraFilmCorporation HeavenCorp
Highlander II: The Quickening,1991,tt0102034,https://m.media-amazon.com/images/M/MV5BOWY0ODFiNGQtZWQ2Yi00YTc0LWFhYTUtMmE3NGNhY2FhMmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,8010,ChristopherLambert SeanConnery VirginiaMadsen MichaelIronside JohnCMcGinley PhillipBrock,RussellMulcahy,Fantasy ScienceFiction,Davis-PanzerProductions HaratInvestments LambBearEntertainment Interstar
Highway 61,1991,tt0102035,https://m.media-amazon.com/images/M/MV5BYjQxN2I0Y2UtNjVkNy00N2MwLThkNmEtZDdkMjBhYWY5YTFhXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_.jpg,8468,ValerieBuhagiar DonMcKellar EarlPastko PeterBreck JelloBiafra HadleyObodiac,BruceMcDonald,Comedy,ShadowStars
The Hitman,1991,tt0102045,https://m.media-amazon.com/images/M/MV5BMjUxYmE5YzgtZDBlOS00MTU4LWJhNWEtNDViYjYyYjFiOTgyXkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_.jpg,31544,ChuckNorris AlbertaWatson MichaelParks AlWaxman SalimGrant KenPogue,AaronNorris,Action Crime Thriller,TwilightMotionPictureSevenLtdPartnership CannonGroup
Homicide,1991,tt0102048,https://m.media-amazon.com/images/M/MV5BZDQ1YTg2OGUtODYzOS00NmU2LWI5YWEtOTRmNWRmMWI0MmYwXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_.jpg,22828,JoeMantegna WilliamHMacy VincentGuastaferro JJJohnston JackWallace LionelMarkSmith,DavidMamet,Drama Crime,BisonFilms PressmanFilm Cinehaus
Hook,1991,tt0102057,https://m.media-amazon.com/images/M/MV5BNmJjNTQzMjctMmE2NS00ZmYxLWE1NjYtYmRmNjNiMzljOTc3XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,879,DustinHoffman RobinWilliams JuliaRoberts BobHoskins MaggieSmith CarolineGoodall,StevenSpielberg,Adventure Fantasy Comedy Family,AmblinEntertainment TriStarPictures
Hot Shots!,1991,tt0102059,https://m.media-amazon.com/images/M/MV5BNzgxNmI1ODItZWZlYy00ZjE0LWIwYjgtMTk2MzU0MjhkOWIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,9595,CharlieSheen CaryElwes ValeriaGolino LloydBridges KevinDunn JonCryer,JimAbrahams,Action Comedy War,20thCenturyFox
The Hours and Times,1991,tt0104448,https://m.media-amazon.com/images/M/MV5BZGVlNzZiZTYtNzJkYi00MTI5LThmMGYtNThkNzdhOGIyMzhkXkEyXkFqcGdeQXVyMjg4Mzc3ODU@._V1_.jpg,32881,IanHart DavidAngus StephaniePack RobinMcDonald SergioMoreno UnityGrimwood,ChristopherMunch,Drama,AntarcticPictures
House Party 2,1991,tt0102065,https://m.media-amazon.com/images/M/MV5BMTgzYTAyODItMDRkMS00NmE3LThlMmEtYzgzMzkzMTM4NDBiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,16096,ChristopherReid ChristopherMartin TishaCampbell MartinLawrence QueenLatifah GeorgStanfordBrown,DougMcHenry,Comedy,NewLineCinema
Hudson Hawk,1991,tt0102070,https://m.media-amazon.com/images/M/MV5BNzc3OGExYzYtMGE0NS00YmVlLWEzOWQtNTZiMjkxZWMzYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,9292,BruceWillis DannyAiello AndieMacDowell JamesCoburn RichardEGrant SandraBernhard,MichaelLehmann,Action Adventure Comedy,TriStarPictures SilverPictures
If Looks Could Kill,1991,tt0102095,https://m.media-amazon.com/images/M/MV5BMTAxY2EyOTctNDY3My00YjU0LTgxY2ItOWVjYTY2ZjIyMDIyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,22434,RichardGrieco GabrielleAnwar RogerRees LindaHunt RobinBartlett CaroleDavis,WilliamDear,Action Comedy,WarnerBrosPictures
The Indian Runner,1991,tt0102116,https://m.media-amazon.com/images/M/MV5BMjI0MTAxNjYwM15BMl5BanBnXkFtZTcwMDY4MjI0NA@@._V1_.jpg,25598,DavidMorse ViggoMortensen ValeriaGolino PatriciaArquette CharlesBronson SandyDennis,SeanPenn,Drama,NHK Mico MountFilmGroup Metro-Goldwyn-Mayer
The Inner Circle,1991,tt0103838,https://m.media-amazon.com/images/M/MV5BYzkwNmJmNzEtZWUwMy00NjNhLTlmYmEtZGEyNmRmNjdhOWIzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,73376,TomHulce LolitaDavidovich BobHoskins AleksandrZbruev FeodorChaliapinJr BessMeyer,AndreiKonchalovsky,Drama History,ColumbiaPictures Mosfilm NumeroUnoInternational
JFK,1991,tt0102138,https://m.media-amazon.com/images/M/MV5BYjYyODExMDctZjgwYy00ZjQwLWI4OWYtOGFlYjA4ZjEzNmY1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,820,KevinCostner TommyLeeJones GaryOldman KevinBacon MichaelRooker JackLemmon,OliverStone,Drama Thriller History,IxtlanProductions WarnerBrosPictures Canal+ RegencyEnterprises AlcorFilms CamelotPictures
Johnny Suede,1991,tt0104567,https://m.media-amazon.com/images/M/MV5BNWMxYTE3M2EtOWI3Yi00MWU2LWFmYjQtMmE0YTU3NDJiMGYxXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg,45145,BradPitt CalvinLevels CatherineKeener NickCave AlisonMoir SamuelLJackson,TomDiCillo,Comedy Romance,Starr BalthazarProductions VegaFilm ArenaFilms
Jungle Fever,1991,tt0102175,https://m.media-amazon.com/images/M/MV5BMjM5MTQxMDk2Ml5BMl5BanBnXkFtZTgwODQ2MDc3NjE@._V1_.jpg,1713,WesleySnipes AnnabellaSciorra SpikeLee OssieDavis RubyDee SamuelLJackson,SpikeLee,Drama Romance,40AcresandaMuleFilmworks UniversalPictures
Kafka,1991,tt0102181,https://m.media-amazon.com/images/M/MV5BMTg4Mjk4NTgwNF5BMl5BanBnXkFtZTcwMTQ0MDYyMQ@@._V1_.jpg,2297,JeremyIrons TheresaRussell JoelGrey IanHolm JeroenKrabbé ArminMueller-Stahl,StevenSoderbergh,Comedy Drama Mystery,RennProductions BaltimorePictures Pricel
King Ralph,1991,tt0102216,https://m.media-amazon.com/images/M/MV5BODEwYjk1OGUtNjlkMi00YTM1LTk2NGMtY2NiYzIyMTA0ZDg2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,10804,JohnGoodman PeterOToole JohnHurt CamilleCoduri RichardGriffiths LesliePhillips,DavidSWard,Comedy,UniversalPictures
A Kiss Before Dying,1991,tt0102220,https://m.media-amazon.com/images/M/MV5BN2VjMzRkMDctMWJkZS00N2U1LWE5NWItMzhjNzhhOTg0YzFkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg,31696,MattDillon SeanYoung MaxvonSydow DianeLadd JamesRusso AdamHorovitz,JamesDearden,Mystery Thriller Crime,KellgateLimited UniversalPictures InitialPictures
L.A. Story,1991,tt0102250,https://m.media-amazon.com/images/M/MV5BMjcwZGM4ODMtMjY1Yi00NTgwLTkxOWYtYWNiY2FkNjQ0MTlkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_.jpg,2107,SteveMartin VictoriaTennant RichardEGrant MariluHenner SarahJessicaParker SusanForristal,MickJackson,Comedy Fantasy Romance,TriStarPictures LAFilms CarolcoPictures
The Last Boy Scout,1991,tt0102266,https://m.media-amazon.com/images/M/MV5BN2QxYjAwNDUtYWIzMC00ZTg3LTg5YjMtOGM4YzAyZmUxMzI2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg,9319,BruceWillis DamonWayans ChelseaField NobleWillingham TaylorNegron DanielleHarris,TonyScott,Action Thriller,GeffenPictures SilverPictures WarnerBrosPictures
Liebestraum,1991,tt0102299,https://m.media-amazon.com/images/M/MV5BNjFmOTljNDktMWI2MC00NDg3LWEwMDAtODU5ZmVmY2YyYzU2XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg,44414,KevinAnderson PamelaGidley BillPullman KimNovak GrahamBeckel ZachGrenier,MikeFiggis,Thriller Mystery Romance,PathéEntertainment InitialEntertainmentGroup Metro-Goldwyn-Mayer
Life Stinks,1991,tt0102303,https://m.media-amazon.com/images/M/MV5BZGYzNWQ3MDItNjQ1Yi00MGI0LTg2NzYtMzhkOTAxYzk1ZjUyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,6524,MelBrooks LesleyAnnWarren JeffreyTambor StuartPankin MichaelEnsign HowardMorris,MelBrooks,Comedy,Metro-Goldwyn-Mayer
The Linguini Incident,1991,tt0102313,https://m.media-amazon.com/images/M/MV5BMjA2NTAxMjMxNV5BMl5BanBnXkFtZTcwMTY3MDcxNA@@._V1_.jpg,47252,RosannaArquette DavidBowie AndreGregory EszterBalint BuckHenry VivecaLindfors,RichardShepard,Comedy Crime,Isolar
Little Man Tate,1991,tt0102316,https://m.media-amazon.com/images/M/MV5BMTkzMDYxODA3N15BMl5BanBnXkFtZTcwOTQ2NDk0NA@@._V1_.jpg,11521,JodieFoster DianneWiest AdamHann-Byrd HarryConnickJr DavidHydePierce DebiMazar,JodieFoster,Drama Family,OrionPictures
Madonna: Truth or Dare,1991,tt0102370,https://m.media-amazon.com/images/M/MV5BMTM2Njg5NDEtNDFkMC00YmVlLWEyMjUtZWZiNWY1OGQ2ZTI1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,10174,Madonna DonnaDeLory NikiHaris WarrenBeatty SandraBernhard Jean-PaulGaultier,AlekKeshishian,Music Documentary,Miramax ArtisanEntertainment PropagandaFilms
The Man in the Moon,1991,tt0102388,https://m.media-amazon.com/images/M/MV5BY2U1NjljOTgtNDE2My00OWI2LThmMTctMTAwNThkYmNhNzA3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,17474,ReeseWitherspoon SamWaterston TessHarper GailStrickland JasonLondon EmilyWarfield,RobertMulligan,Drama Family Romance,Metro-Goldwyn-Mayer
Married to It,1991,tt0107523,https://m.media-amazon.com/images/M/MV5BMTY4ODUzMTcwMl5BMl5BanBnXkFtZTcwMjU2ODE1NA@@._V1_.jpg,32083,BeauBridges StockardChanning RobertSeanLeonard MaryStuartMasterson CybillShepherd RonSilver,ArthurHiller,Comedy Romance,OrionPictures
The Marrying Man,1991,tt0102411,https://m.media-amazon.com/images/M/MV5BMzQ2MzJkMDAtODM4Mi00NTkxLTgyNjYtYTk0ZTE0MDQ4MGRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,31633,KimBasinger AlecBaldwin RobertLoggia ElisabethShue ArmandAssante PaulReiser,JerryRees,Action Comedy Romance Thriller Drama,HollywoodPictures PermutPresentations SilverScreenPartnersIV
McBain,1991,tt0102422,https://m.media-amazon.com/images/M/MV5BMmNlZWQyMzItNzIxMy00MGE3LWI2YzAtMDY3ODE0NDAzOGE1XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_.jpg,27350,ChristopherWalken MichaelIronside MichaelJosephDeSare ChickVennera SteveJames ThomasGWaites,JamesGlickenhaus,Action War Drama,MarbleHall Shapiro-GlickenhausEntertainment
Meeting Venus,1991,tt0102428,https://m.media-amazon.com/images/M/MV5BN2M5NmYxNjMtOTRmZC00ZjhiLWIzMTQtNWJhZGIxNDIxNTg2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,117825,GlennClose NielsArestrup ErlandJosephson MachaMéril JohannaterSteege MariánLabuda,IstvánSzabó,Comedy Drama Romance,EnigmaProductions CountyNatwestVentures BritishSkyBroadcasting FujisankeiCommunicationsInternational WarnerBrosPictures
Mississippi Masala,1991,tt0102456,https://m.media-amazon.com/images/M/MV5BN2Q3MGZiNmQtOGUwOC00ZDUxLWJiMGUtYTZmNzU0ZTI0NTczXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,41791,DenzelWashington SaritaChoudhury RoshanSeth SharmilaTagore CharlesSDutton JoeSeneca,MiraNair,Drama Romance,CinecomPictures MirabaiFilms Film4Productions
Mobsters,1991,tt0102460,https://m.media-amazon.com/images/M/MV5BYmU1ZmQ1ODgtMmNhYy00ODE2LTgxZWQtZjA2ZjI1OTllMDlmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_.jpg,21219,ChristianSlater CostasMandylor RichardGrieco PatrickDempsey LaraFlynnBoyle MichaelGambon,MichaelKarbelnikoff,Action Crime Drama Thriller,UniversalPictures
Mortal Thoughts,1991,tt0102469,https://m.media-amazon.com/images/M/MV5BMjljOGVlZDMtMGE5ZS00OTIxLWE4ZTYtNjQyNTgyMzk0YTZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,30815,DemiMoore GlenneHeadly BruceWillis JohnPankow HarveyKeitel BillieNeal,AlanRudolph,Mystery Thriller Drama,ColumbiaPictures NewVisionsPictures PolarEntertainmentCorporation RufglenFilms
My Girl,1991,tt0102492,https://m.media-amazon.com/images/M/MV5BYWM2ZDliNjItZTcxOC00NTY2LWE1ODctNzRhNGM3YWIyYjBiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_.jpg,4032,MacaulayCulkin AnnaChlumsky DanAykroyd JamieLeeCurtis RichardMasur GriffinDunne,HowardZieff,Comedy Drama,ColumbiaPictures ImagineEntertainment
My Own Private Idaho,1991,tt0102494,https://m.media-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,468,RiverPhoenix KeanuReeves JamesRusso WilliamRichert RodneyHarvey ChiaraCaselli,GusVanSant,Drama,FineLineFeatures
Mystery Date,1991,tt0102500,https://m.media-amazon.com/images/M/MV5BMDJjNjM3YTQtNTU4ZS00NWJjLWExOWItNzg1ZTkzMDgwZDkxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,53027,EthanHawke TeriPolo BrianMcNamara FisherStevens TonyRosato DonSDavis,JonathanWacks,Comedy Romance,OrionPictures
The Naked Gun 2½: The Smell of Fear,1991,tt0102510,https://m.media-amazon.com/images/M/MV5BYmU2NGU5MTUtYWRlNy00NzJiLWIxMTMtMDIxNDYxNjRlODg5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,37137,LeslieNielsen PriscillaPresley GeorgeKennedy OJSimpson RobertGoulet RichardGriffiths,DavidZucker,Comedy Crime,Paramount
Naked Lunch,1991,tt0102511,https://m.media-amazon.com/images/M/MV5BMTRiOTQ2ZWQtMmIwYy00Y2Y3LWFmMzgtNzgzZWU1MDhlOGJhXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg,2742,PeterWeller JudyDavis IanHolm JulianSands RoyScheider MoniqueMercure,DavidCronenberg,Crime Drama,NipponFilmDevelopmentandFinance FilmTrusteesLtd NakedLunchProductions RecordedPictureCompany TéléfilmCanada OntarioFilmDevelopmentCorporation Pierson Heldring&PiersonNV
Necessary Roughness,1991,tt0102517,https://m.media-amazon.com/images/M/MV5BMWYyZmM0MzUtZjg2OC00ODkyLTlmZGQtOWQ2ZDA5NGI0MTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,20704,ScottBakula RobertLoggia HarleyJaneKozak LarryMiller HectorElizondo Sinbad,StanDragoti,Comedy,Paramount
New Jack City,1991,tt0102526,https://m.media-amazon.com/images/M/MV5BOGZlYzg3NjEtMmFhOS00NTA3LWJlOTktMjFhOWNkMjc0YjBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,10952,WesleySnipes Ice-T AllenPayne ChrisRock MarioVanPeebles MichaelMichele,MarioVanPeebles,Thriller Crime Drama,JacmacFilms Jackson/McHenryCompany The WarnerBrosPictures
Night on Earth,1991,tt0102536,https://m.media-amazon.com/images/M/MV5BOGNmMjBmZWEtOWYwZC00NGIzLTg0YWItMzkzMWMwOTU4YTViXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,339,WinonaRyder GenaRowlands GiancarloEsposito ArminMueller-Stahl RosiePerez IsaachDeBankolé,JimJarmusch,Comedy Drama,JVC LeStudioCanal+ LocusSolusEntertainment PyramideProductions VictorMusicalIndustries Inc PandoraFilm FineLineFeatures Film4Productions
Not Without My Daughter,1991,tt0102555,https://m.media-amazon.com/images/M/MV5BMzc4ZGIzZmItZjc2Ni00ZWQyLTg2ODAtYTJiNmJhMWJmMzI5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,9585,SallyField AlfredMolina SheilaRosenthal RoshanSeth SarahBadel Mony-Rey,BrianGilbert,Drama Thriller,PathéEntertainment Ufland Metro-Goldwyn-Mayer
The Object of Beauty,1991,tt0102573,https://m.media-amazon.com/images/M/MV5BMTI2MzQ4ODQ3MV5BMl5BanBnXkFtZTcwODQyMzgyMQ@@._V1_.jpg,88818,JohnMalkovich AndieMacDowell LolitaDavidovich RudiDavies JossAckland BillPaterson,MichaelLindsay-Hogg,Drama Comedy Crime,AvenuePictures BBC
Once Around,1991,tt0102590,https://m.media-amazon.com/images/M/MV5BNGJlNDk2ODItZTQ2NC00Mzk3LWJmZDQtNDcyY2ZjYjAwY2FkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,39233,RichardDreyfuss HollyHunter DannyAiello LauraSanGiacomo GenaRowlands RoxanneHart,LasseHallström,Comedy Drama Romance,UniversalPictures
One Good Cop,1991,tt0102593,https://m.media-amazon.com/images/M/MV5BN2QwOTJiYTAtZGQ2MS00ZWM0LTkwNjQtN2RiYzc1ZGQ2ZGQyXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg,71142,MichaelKeaton ReneRusso AnthonyLaPaglia KevinConway RachelTicotin TonyPlana,HeywoodGould,Action Crime Drama Thriller,SilverScreenPartnersIV HollywoodPictures
Only the Lonely,1991,tt0102598,https://m.media-amazon.com/images/M/MV5BYTE1YTQ3YTQtNTUxNi00YzAwLWFkY2UtZjBlZDU4ZTI1YzM2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,2611,JohnCandy MaureenOHara AllySheedy KevinDunn MiloO’Shea BertRemsen,ChrisColumbus,Comedy Romance,HughesEntertainment 20thCenturyFox
Oscar,1991,tt0102603,https://m.media-amazon.com/images/M/MV5BMjRhYjg3YWEtOTYzZS00ZWY5LWJkNmEtYWE0YmQ3NDY2OWZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,11890,SylvesterStallone MarisaTomei VincentSpano OrnellaMuti TimCurry PeterRiegert,JohnLandis,Comedy,JosephSVecchioEntertainment TouchstonePictures SilverScreenPartnersIV
Other People's Money,1991,tt0102609,https://m.media-amazon.com/images/M/MV5BNjkzZDg4MDctYWRlNS00OTJkLTgyM2EtOGViYjFiZjc4MjQwXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_.jpg,6463,DannyDeVito GregoryPeck PenelopeAnnMiller PiperLaurie DeanJones RDCall,NormanJewison,Comedy,WarnerBrosPictures
Out for Justice,1991,tt0102614,https://m.media-amazon.com/images/M/MV5BMzAzMTU0YWEtYzE2ZC00OGQyLWJhNjEtZDY1Y2YzYzBiZDIxXkEyXkFqcGdeQXVyMDEwMjgxNg@@._V1_.jpg,14362,StevenSeagal WilliamForsythe JerryOrbach JoChampa ShareenMitchell SalRichards,JohnFlynn,Action Crime,ArnoldKopelsonProductions Seagal/NassoProductions WarnerBrosPictures
Paradise,1991,tt0102631,https://m.media-amazon.com/images/M/MV5BY2EyNWY2ODctYzBjMS00MTM2LThmZDYtMTQyM2I3MGZjYzc5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg,68430,MelanieGriffith ElijahWood ThoraBirch DonJohnson SheilaMcCarthy EveGordon,MaryAgnesDonoghue,Drama Family,TouchstonePictures GrandHighwayProductions InterscopeCommunications TouchwoodPacificPartners1
Paris Trout,1991,tt0102638,https://m.media-amazon.com/images/M/MV5BZDIzNDcyNmQtMGRlZC00YjQwLWIxMjctNDMzOWU3ZjA2ZDY4XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg,54191,DennisHopper BarbaraHershey EdHarris RayMcKinnon TinaLifford DarnitaHenry,StephenGyllenhaal,Drama TVMovie,PalacePictures Viacom
Past Midnight,1991,tt0105108,https://m.media-amazon.com/images/M/MV5BMjE1MTkzNzE5N15BMl5BanBnXkFtZTcwMTg0MjYyMQ@@._V1_.jpg,66566,RutgerHauer NatashaRichardson ClancyBrown KibibiMonie TomWright DanaEskelson,JanEliasberg,Drama Mystery Romance Thriller,CineTelFilms
The People Under the Stairs,1991,tt0105121,https://m.media-amazon.com/images/M/MV5BNGQ4OTI4NmUtZDI1Mi00NTA2LWFlY2YtYWVmNjgzYmFmZjIyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,13122,BrandonQuintinAdams EverettMcGill WendyRobie VingRhames AJLanger SeanWhalen,WesCraven,Horror Mystery,UniversalPictures AliveFilms
The Perfect Weapon,1991,tt0102655,https://m.media-amazon.com/images/M/MV5BN2U2ODUxZmItNzViYy00N2Y2LTgwNmYtNTI0MGZlMTkwNDk1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,34421,JeffSpeakman JohnDye Mako JamesHong MariskaHargitay DanteBasco,MarkDiSalle,Action Drama Crime,Paramount
Point Break,1991,tt0102685,https://m.media-amazon.com/images/M/MV5BNWVjZWFmYjItZGJlOC00YTllLWE4YjctMWY2ZTg5ZjE0MDIyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg,1089,PatrickSwayze KeanuReeves GaryBusey LoriPetty JohnCMcGinley JamesLeGros,KathrynBigelow,Action Thriller Crime,LargoEntertainment JVC
Poison,1991,tt0102687,https://m.media-amazon.com/images/M/MV5BNjY1Njk3MTA4Ml5BMl5BanBnXkFtZTcwMzQ2Mzk2NQ@@._V1_.jpg,47620,EdithMeeks MillieWhite BuckSmith AnneGiotta LydiaLafleur IanNemser,ToddHaynes,Drama Horror ScienceFiction,PoisonLP FoeKillerFilms BronzeEyeProductions
